ZCTA5CE,year,job_count,job_accessibility
90008,2017,4698,951428.1264216215
90008,2018,4931,970410.5483792628
90008,2019,4737,1003021.8376006172
90008,2020,4766,931288.0273601832
90008,2021,4901,936324.0055399624
90008,2022,7793,1017957.3371033214
90008,2023,7149,1033982.8611659613
90010,2015,27184,1016638.2462216904
90010,2016,26032,1059369.0451831666
90010,2017,26498,1058855.2047800352
90010,2018,26444,1081532.6174700821
90010,2019,27727,1120966.538802709
90010,2020,27464,1038619.0613258127
90010,2021,29301,1039061.1330763258
90010,2022,28323,1123127.9454623514
90010,2023,30406,1146178.6573591246
90011,2015,11953,953805.2102547791
90011,2016,12089,990405.9364293844
90011,2017,11536,986001.7267628844
90011,2018,11765,1002029.6066140255
90011,2019,11296,1022601.6730860387
90011,2020,10878,951235.1678431421
90011,2021,11766,948580.5645003647
90011,2022,12399,1028110.630278908
90011,2023,12377,1045909.1957333719
90012,2015,157726,1010056.6061894582
90012,2016,162410,1046292.765387411
90012,2017,165092,1047551.2297453629
90012,2018,163896,1065460.5037363858
90012,2019,163649,1091008.9307684063
90012,2020,162575,1014090.2729045312
90012,2021,146269,1004923.8765432782
90012,2022,148548,1083418.1232250594
90012,2023,153020,1106855.376787365
90013,2015,17044,1034411.2018128815
90013,2016,19397,1072565.0724074403
90013,2017,21046,1071762.2969595552
90013,2018,21593,1089859.275205921
90013,2019,22186,1113205.5780016677
90013,2020,19556,1034986.2320999452
90013,2021,21239,1026007.0896994375
90013,2022,25035,1107453.613112349
90013,2023,23647,1128918.196221395
90014,2015,16226,1055768.740161469
90014,2016,16353,1095212.171431612
90014,2017,15722,1094096.689182429
90014,2018,16966,1113828.425978102
90014,2019,17096,1139390.1834645085
90014,2020,14657,1058566.2439432242
90014,2021,14078,1049702.4435423026
90014,2022,16506,1135012.9770108606
90014,2023,17213,1157530.5675580795
90015,2015,43682,1052315.6532555926
90015,2016,41969,1092420.064587999
90015,2017,40650,1090654.8402799207
90015,2018,39824,1110952.339529127
90015,2019,40647,1138622.8370371344
90015,2020,32515,1056985.349592084
90015,2021,29666,1050020.412427127
90015,2022,35577,1138220.376928064
90015,2023,39265,1161030.3065470427
90016,2015,10289,941026.7051559124
90016,2016,10079,983752.0647077139
90016,2017,10435,978275.7579648772
90016,2018,10615,999041.6635326126
90016,2019,11012,1037299.4472744239
90016,2020,10517,961845.5371297501
90016,2021,10838,969125.2041556607
90016,2022,12813,1052420.2002021638
90016,2023,12942,1068011.9803308318
90017,2015,63662,1067107.6679418543
90017,2016,66977,1107346.978033406
90017,2017,67880,1107267.5834537297
90017,2018,71004,1128492.376636459
90017,2019,70231,1158064.2504379584
90017,2020,64043,1075186.2102018052
90017,2021,64277,1066900.794601802
90017,2022,69328,1153788.3651573465
90017,2023,70151,1178378.5241932906
90018,2015,5633,977782.7510138928
90018,2016,5734,1020200.7488892347
90018,2017,5904,1016173.0916082968
